time,unit,real_sde
2018-10-09,14,0.0
2018-10-10,14,0.0
2018-10-11,14,0.0
2018-10-12,14,0.0
2018-10-13,14,0.0
2018-10-14,14,0.0
2018-10-15,14,0.0
2018-10-16,14,0.0
2018-10-17,14,0.0
2018-10-18,14,0.0
2018-10-19,14,0.0
2018-10-20,14,0.0
2018-10-21,14,0.0
2018-10-22,14,0.0
2018-10-23,14,0.02
2018-10-24,14,0.025
2018-10-25,14,0.057000004
2018-10-26,14,0.055
2018-10-27,14,0.067
2018-10-28,14,0.065
2018-10-29,14,0.064
2018-10-30,14,0.133
2018-10-31,14,0.172
2018-11-01,14,0.199
2018-11-02,14,0.19
2018-11-03,14,0.207
2018-11-04,14,0.207
2018-11-05,14,0.186
2018-11-06,14,0.17899999
2018-11-07,14,0.174
2018-11-08,14,0.169
2018-11-09,14,0.165
2018-11-10,14,0.16800001
2018-11-11,14,0.24200001
2018-11-12,14,0.19800001
2018-11-13,14,0.19
2018-11-14,14,0.18800001
2018-11-15,14,0.186
2018-11-16,14,0.16700001
2018-11-17,14,0.148
2018-11-18,14,0.147
2018-11-19,14,0.147
2018-11-20,14,0.146
2018-11-21,14,0.145
2018-11-22,14,0.14400001
2018-11-23,14,0.143
2018-11-24,14,0.142
2018-11-25,14,0.141
2018-11-26,14,0.14
2018-11-27,14,0.139
2018-11-28,14,0.138
2018-11-29,14,0.161
2018-11-30,14,0.16800001
2018-12-01,14,0.171
2018-12-02,14,0.17
2018-12-03,14,0.176
2018-12-04,14,0.231
2018-12-05,14,0.22800002
2018-12-06,14,0.22600001
2018-12-07,14,0.239
2018-12-08,14,0.265
2018-12-09,14,0.345
2018-12-10,14,0.33100003
2018-12-11,14,0.324
2018-12-12,14,0.316
2018-12-13,14,0.312
2018-12-14,14,0.308
2018-12-15,14,0.305
2018-12-16,14,0.305
2018-12-17,14,0.305
2018-12-18,14,0.306
2018-12-19,14,0.304
2018-12-20,14,0.32
2018-12-21,14,0.314
2018-12-22,14,0.321
2018-12-23,14,0.36100003
2018-12-24,14,0.354
2018-12-25,14,0.347
2018-12-26,14,0.33200002
2018-12-27,14,0.31300002
2018-12-28,14,0.31300002
2018-12-29,14,0.31
2018-12-30,14,0.306
2018-12-31,14,0.311
2019-01-01,14,0.316
2019-01-02,14,0.43100002
2019-01-03,14,0.41799998
2019-01-04,14,0.4
2019-01-05,14,0.36200002
2019-01-06,14,0.353
2019-01-07,14,0.34600002
2019-01-08,14,0.435
2019-01-09,14,0.432
2019-01-10,14,0.447
2019-01-11,14,0.433
2019-01-12,14,0.42400002
2019-01-13,14,0.425
2019-01-14,14,0.469
2019-01-15,14,0.622
2019-01-16,14,0.65700006
2019-01-17,14,0.709
2019-01-18,14,0.67300004
2019-01-19,14,0.665
2019-01-20,14,0.645
2019-01-21,14,0.65
2019-01-22,14,0.637
2019-01-23,14,0.62600005
2019-01-24,14,0.614
2019-01-25,14,0.603
2019-01-26,14,0.595
2019-01-27,14,0.613
2019-01-28,14,0.63100004
2019-01-29,14,0.6470001
2019-01-30,14,0.637
2019-01-31,14,0.62299997
2019-02-01,14,0.62100005
2019-02-02,14,0.649
2019-02-03,14,0.65800005
2019-02-04,14,0.6470001
2019-02-05,14,0.71300006
2019-02-06,14,0.699
2019-02-07,14,0.683
2019-02-08,14,0.71599996
2019-02-09,14,0.71700007
2019-02-10,14,0.706
2019-02-11,14,0.69
2019-02-12,14,0.683
2019-02-13,14,0.67300004
2019-02-14,14,0.65300006
2019-02-15,14,0.61
2019-02-16,14,0.57100004
2019-02-17,14,0.57
2019-02-18,14,0.56700003
2019-02-19,14,0.559
2019-02-20,14,0.554
2019-02-21,14,0.607
2019-02-22,14,0.6
2019-02-23,14,0.592
2019-02-24,14,0.555
2019-02-25,14,0.548
2019-02-26,14,0.527
2019-02-27,14,0.503
2019-02-28,14,0.498
2019-03-01,14,0.495
2019-03-02,14,0.492
2019-03-03,14,0.50600004
2019-03-04,14,0.525
2019-03-05,14,0.524
2019-03-06,14,0.524
2019-03-07,14,0.548
2019-03-08,14,0.606
2019-03-09,14,0.603
2019-03-10,14,0.59900004
2019-03-11,14,0.598
2019-03-12,14,0.595
2019-03-13,14,0.77099997
2019-03-14,14,0.813
2019-03-15,14,0.799
2019-03-16,14,0.785
2019-03-17,14,0.791
2019-03-18,14,0.871
2019-03-19,14,0.851
2019-03-20,14,0.828
2019-03-21,14,0.811
2019-03-22,14,0.795
2019-03-23,14,0.79200006
2019-03-24,14,0.821
2019-03-25,14,0.80700004
2019-03-26,14,0.795
2019-03-27,14,0.79
2019-03-28,14,0.766
2019-03-29,14,0.71099997
2019-03-30,14,0.67700005
2019-03-31,14,0.67700005
2019-04-01,14,0.67200005
2019-04-02,14,0.666
2019-04-03,14,0.66
2019-04-04,14,0.65400004
2019-04-05,14,0.648
2019-04-06,14,0.643
2019-04-07,14,0.638
2019-04-08,14,0.634
2019-04-09,14,0.633
2019-04-10,14,0.63
2019-04-11,14,0.628
2019-04-12,14,0.62600005
2019-04-13,14,0.62299997
2019-04-14,14,0.62
2019-04-15,14,0.617
2019-04-16,14,0.614
2019-04-17,14,0.605
2019-04-18,14,0.603
2019-04-19,14,0.577
2019-04-20,14,0.53900003
2019-04-21,14,0.49
2019-04-22,14,0.444
2019-04-23,14,0.387
2019-04-24,14,0.33400002
2019-04-25,14,0.28100002
2019-04-26,14,0.234
2019-04-27,14,0.18800001
2019-04-28,14,0.133
2019-04-29,14,0.087
2019-04-30,14,0.044
2019-05-01,14,0.018000001
2019-05-02,14,0.012
2019-05-03,14,0.017
2019-05-04,14,0.03
2019-05-05,14,0.032
2019-05-06,14,0.042000003
2019-05-07,14,0.040999997
2019-05-08,14,0.04
2019-05-09,14,0.045
2019-05-10,14,0.1
2019-05-11,14,0.058000002
2019-05-12,14,0.067
2019-05-13,14,0.066
2019-05-14,14,0.08
2019-05-15,14,0.021000002
2019-05-16,14,0.003
2019-05-17,14,0.0
2019-05-18,14,0.0
2019-05-19,14,0.0
2019-05-20,14,0.0
2019-05-21,14,0.0
2019-05-22,14,0.0
2019-05-23,14,0.0
2019-05-24,14,0.0
2019-05-25,14,0.0
2019-05-26,14,0.0
2019-05-27,14,0.0
2019-05-28,14,0.0
2019-05-29,14,0.0139999995
2019-05-30,14,0.0
2019-05-31,14,0.0
2019-06-01,14,0.0
2019-06-02,14,0.0
2019-06-03,14,0.0
2019-06-04,14,0.0
2019-06-05,14,0.0
2019-06-06,14,0.0
2019-06-07,14,0.0
2019-06-08,14,0.0
2019-06-09,14,0.0
2019-06-10,14,0.0
2019-06-11,14,0.0
2019-06-12,14,0.0
2019-06-13,14,0.0
2019-06-14,14,0.0
2019-06-15,14,0.0
2019-06-16,14,0.0
2019-06-17,14,0.0
2019-06-18,14,0.0
2019-06-19,14,0.0
2019-06-20,14,0.0
2019-06-21,14,0.0
2019-06-22,14,0.0
2019-06-23,14,0.0
2019-06-24,14,0.0
2019-06-25,14,0.0
2019-06-26,14,0.0
2019-06-27,14,0.0
2019-06-28,14,0.0
2019-06-29,14,0.0
2019-06-30,14,0.0
2019-07-01,14,0.0
2019-07-02,14,0.0
2019-07-03,14,0.0
2019-07-04,14,0.0
2019-07-05,14,0.0
2019-07-06,14,0.0
2019-07-07,14,0.0
2019-07-08,14,0.0
2019-07-09,14,0.0
2019-07-10,14,0.0
2019-07-11,14,0.0
2019-07-12,14,0.0
2019-07-13,14,0.0
2019-07-14,14,0.0
2019-07-15,14,0.0
2019-07-16,14,0.0
2019-07-17,14,0.0
2019-07-18,14,0.0
2019-07-19,14,0.0
2019-07-20,14,0.0
2019-07-21,14,0.0
2019-07-22,14,0.0
2019-07-23,14,0.0
2019-07-24,14,0.0
2019-07-25,14,0.0
2019-07-26,14,0.0
2019-07-27,14,0.0
2019-07-28,14,0.0
2019-07-29,14,0.0
2019-07-30,14,0.0
2019-07-31,14,0.0
2019-08-01,14,0.0
2019-08-02,14,0.0
2019-08-03,14,0.0
2019-08-04,14,0.0
2019-08-05,14,0.0
2019-08-06,14,0.0
2019-08-07,14,0.0
2019-08-08,14,0.0
2019-08-09,14,0.0
2019-08-10,14,0.0
2019-08-11,14,0.0
2019-08-12,14,0.0
2019-08-13,14,0.0
2019-08-14,14,0.0
2019-08-15,14,0.0
2019-08-16,14,0.0
2019-08-17,14,0.0
2019-08-18,14,0.0
2019-08-19,14,0.0
2019-08-20,14,0.0
2019-08-21,14,0.0
2019-08-22,14,0.0
2019-08-23,14,0.0
2019-08-24,14,0.0
2019-08-25,14,0.0
2019-08-26,14,0.0
2019-08-27,14,0.0
2019-08-28,14,0.0
2019-08-29,14,0.0
2019-08-30,14,0.0
2019-08-31,14,0.0
2019-09-01,14,0.0
2019-09-02,14,0.0
2019-09-03,14,0.0
2019-09-04,14,0.0
2019-09-05,14,0.0
2019-09-06,14,0.0
2019-09-07,14,0.0
2019-09-08,14,0.0
2019-09-09,14,0.0
2019-09-10,14,0.0
2019-09-11,14,0.0
2019-09-12,14,0.0
2019-09-13,14,0.0
2019-09-14,14,0.0
2019-09-15,14,0.0
2019-09-16,14,0.0
2019-09-17,14,0.0
2019-09-18,14,0.0
2019-09-19,14,0.0
2019-09-20,14,0.0
2019-09-21,14,0.0
2019-09-22,14,0.0
2019-09-23,14,0.0
2019-09-24,14,0.0
2019-09-25,14,0.0
2019-09-26,14,0.0
2019-09-27,14,0.0
2019-09-28,14,0.0
2019-09-29,14,0.0
2019-09-30,14,0.0
2019-10-01,14,0.255
2019-10-02,14,0.261
2019-10-03,14,0.21
2019-10-04,14,0.219
2019-10-05,14,0.214
2019-10-06,14,0.21100001
2019-10-07,14,0.208
2019-10-08,14,0.208
2019-10-09,14,0.216
2019-10-10,14,0.21300001
2019-10-11,14,0.21100001
2019-10-12,14,0.20899999
2019-10-13,14,0.20899999
2019-10-14,14,0.208
2019-10-15,14,0.206
2019-10-16,14,0.205
2019-10-17,14,0.254
2019-10-18,14,0.25300002
2019-10-19,14,0.25
2019-10-20,14,0.24800001
2019-10-21,14,0.245
2019-10-22,14,0.24300002
2019-10-23,14,0.21200001
2019-10-24,14,0.177
2019-10-25,14,0.142
2019-10-26,14,0.383
2019-10-27,14,0.365
2019-10-28,14,0.351
2019-10-29,14,0.342
2019-10-30,14,0.333
2019-10-31,14,0.33400002
2019-11-01,14,0.33400002
2019-11-02,14,0.32900003
2019-11-03,14,0.325
2019-11-04,14,0.322
2019-11-05,14,0.319
2019-11-06,14,0.316
2019-11-07,14,0.31300002
2019-11-08,14,0.315
2019-11-09,14,0.314
2019-11-10,14,0.34100002
2019-11-11,14,0.377
2019-11-12,14,0.39200002
2019-11-13,14,0.409
2019-11-14,14,0.398
2019-11-15,14,0.39200002
2019-11-16,14,0.38600004
2019-11-17,14,0.42400002
2019-11-18,14,0.416
2019-11-19,14,0.641
2019-11-20,14,0.715
2019-11-21,14,0.68200004
2019-11-22,14,0.68200004
2019-11-23,14,0.65200007
2019-11-24,14,0.643
2019-11-25,14,0.62600005
2019-11-26,14,0.613
2019-11-27,14,0.655
2019-11-28,14,0.686
2019-11-29,14,0.7120001
2019-11-30,14,0.7
2019-12-01,14,0.685
2019-12-02,14,0.68200004
2019-12-03,14,0.67300004
2019-12-04,14,0.635
2019-12-05,14,0.602
2019-12-06,14,0.641
2019-12-07,14,0.63
2019-12-08,14,0.62100005
2019-12-09,14,0.66
2019-12-10,14,0.66400003
2019-12-11,14,0.679
2019-12-12,14,0.66700006
2019-12-13,14,0.65800005
2019-12-14,14,0.65599996
2019-12-15,14,0.665
2019-12-16,14,0.66
2019-12-17,14,0.65599996
2019-12-18,14,0.65300006
2019-12-19,14,0.649
2019-12-20,14,0.71
2019-12-21,14,0.706
2019-12-22,14,0.7
2019-12-23,14,0.695
2019-12-24,14,0.69
2019-12-25,14,0.695
2019-12-26,14,0.69
2019-12-27,14,0.689
2019-12-28,14,0.685
2019-12-29,14,0.696
2019-12-30,14,0.67
2019-12-31,14,0.66400003
2020-01-01,14,0.65800005
2020-01-02,14,0.638
2020-01-03,14,0.622
2020-01-04,14,0.693
2020-01-05,14,0.71700007
2020-01-06,14,0.73700005
2020-01-07,14,0.71800005
2020-01-08,14,0.72
2020-01-09,14,0.73700005
2020-01-10,14,0.735
2020-01-11,14,0.72900003
2020-01-12,14,0.72300005
2020-01-13,14,0.725
2020-01-14,14,0.72700006
2020-01-15,14,0.758
2020-01-16,14,0.751
2020-01-17,14,0.744
2020-01-18,14,0.739
2020-01-19,14,0.734
2020-01-20,14,0.72800004
2020-01-21,14,0.702
2020-01-22,14,0.699
2020-01-23,14,0.695
2020-01-24,14,0.68700004
2020-01-25,14,0.683
2020-01-26,14,0.679
2020-01-27,14,0.676
2020-01-28,14,0.67300004
2020-01-29,14,0.725
2020-01-30,14,0.77599996
2020-01-31,14,0.774
2020-02-01,14,0.773
2020-02-02,14,0.78400004
2020-02-03,14,0.78
2020-02-04,14,0.78099996
2020-02-05,14,0.77900004
2020-02-06,14,0.774
2020-02-07,14,0.759
2020-02-08,14,0.757
2020-02-09,14,0.753
2020-02-10,14,0.79300004
2020-02-11,14,0.79
2020-02-12,14,0.794
2020-02-13,14,0.79200006
2020-02-14,14,0.78900003
2020-02-15,14,0.786
2020-02-16,14,0.834
2020-02-17,14,0.8370001
2020-02-18,14,0.84300005
2020-02-19,14,0.8370001
2020-02-20,14,0.834
2020-02-21,14,0.84099996
2020-02-22,14,0.86
2020-02-23,14,0.85800004
2020-02-24,14,0.856
2020-02-25,14,0.855
2020-02-26,14,0.85200006
2020-02-27,14,0.84900004
2020-02-28,14,0.84599996
2020-02-29,14,0.84300005
2020-03-01,14,0.866
2020-03-02,14,0.91
2020-03-03,14,0.91
2020-03-04,14,1.026
2020-03-05,14,1.104
2020-03-06,14,1.089
2020-03-07,14,1.075
2020-03-08,14,1.077
2020-03-09,14,1.0630001
2020-03-10,14,1.047
2020-03-11,14,1.033
2020-03-12,14,1.02
2020-03-13,14,1.01
2020-03-14,14,1.014
2020-03-15,14,1.008
2020-03-16,14,1.005
2020-03-17,14,0.996
2020-03-18,14,0.996
2020-03-19,14,0.995
2020-03-20,14,0.99
2020-03-21,14,0.984
2020-03-22,14,0.97800004
2020-03-23,14,0.97200006
2020-03-24,14,0.965
2020-03-25,14,0.944
2020-03-26,14,0.92
2020-03-27,14,0.91300005
2020-03-28,14,0.91200006
2020-03-29,14,0.919
2020-03-30,14,0.93
2020-03-31,14,0.93
2020-04-01,14,0.924
2020-04-02,14,0.919
2020-04-03,14,0.97
2020-04-04,14,0.97300005
2020-04-05,14,0.96800005
2020-04-06,14,0.9620001
2020-04-07,14,0.93
2020-04-08,14,0.911
2020-04-09,14,0.90599996
2020-04-10,14,0.90099996
2020-04-11,14,0.89599997
2020-04-12,14,0.90099996
2020-04-13,14,0.97900003
2020-04-14,14,0.994
2020-04-15,14,0.98200005
2020-04-16,14,0.97900003
2020-04-17,14,0.97800004
2020-04-18,14,0.97200006
2020-04-19,14,0.96599996
2020-04-20,14,0.938
2020-04-21,14,0.90200007
2020-04-22,14,0.86
2020-04-23,14,0.818
2020-04-24,14,0.78
2020-04-25,14,0.78
2020-04-26,14,0.773
2020-04-27,14,0.78300005
2020-04-28,14,0.79300004
2020-04-29,14,0.796
2020-04-30,14,0.79200006
2020-05-01,14,0.801
2020-05-02,14,0.81200004
2020-05-03,14,0.799
2020-05-04,14,0.795
2020-05-05,14,0.79200006
2020-05-06,14,0.78300005
2020-05-07,14,0.77800006
2020-05-08,14,0.766
2020-05-09,14,0.758
2020-05-10,14,0.756
2020-05-11,14,0.766
2020-05-12,14,0.773
2020-05-13,14,0.7720001
2020-05-14,14,0.769
2020-05-15,14,0.77800006
2020-05-16,14,0.77599996
2020-05-17,14,0.774
2020-05-18,14,0.77099997
2020-05-19,14,0.768
2020-05-20,14,0.765
2020-05-21,14,0.734
2020-05-22,14,0.67700005
2020-05-23,14,0.629
2020-05-24,14,0.585
2020-05-25,14,0.541
2020-05-26,14,0.478
2020-05-27,14,0.42299998
2020-05-28,14,0.383
2020-05-29,14,0.34600002
2020-05-30,14,0.28100002
2020-05-31,14,0.2
2020-06-01,14,0.122
2020-06-02,14,0.063
2020-06-03,14,0.026
2020-06-04,14,0.006
2020-06-05,14,0.0
2020-06-06,14,0.0
2020-06-07,14,0.0
2020-06-08,14,0.0
2020-06-09,14,0.0
2020-06-10,14,0.0
2020-06-11,14,0.0
2020-06-12,14,0.0
2020-06-13,14,0.0
2020-06-14,14,0.0
2020-06-15,14,0.0
2020-06-16,14,0.0
2020-06-17,14,0.0
2020-06-18,14,0.0
2020-06-19,14,0.0
2020-06-20,14,0.0
2020-06-21,14,0.0
2020-06-22,14,0.0
2020-06-23,14,0.0
2020-06-24,14,0.0
2020-06-25,14,0.0
2020-06-26,14,0.0
2020-06-27,14,0.0
2020-06-28,14,0.0
2020-06-29,14,0.0
2020-06-30,14,0.0
2020-07-01,14,0.0
2020-07-02,14,0.0
2020-07-03,14,0.0
2020-07-04,14,0.0
2020-07-05,14,0.0
2020-07-06,14,0.0
2020-07-07,14,0.0
2020-07-08,14,0.0
2020-07-09,14,0.0
2020-07-10,14,0.0
2020-07-11,14,0.0
2020-07-12,14,0.0
2020-07-13,14,0.0
2020-07-14,14,0.0
2020-07-15,14,0.0
2020-07-16,14,0.0
2020-07-17,14,0.0
2020-07-18,14,0.0
2020-07-19,14,0.0
2020-07-20,14,0.0
2020-07-21,14,0.0
2020-07-22,14,0.0
2020-07-23,14,0.0
2020-07-24,14,0.0
2020-07-25,14,0.0
2020-07-26,14,0.0
2020-07-27,14,0.0
2020-07-28,14,0.0
2020-07-29,14,0.0
2020-07-30,14,0.0
2020-07-31,14,0.0
2020-08-01,14,0.0
2020-08-02,14,0.0
2020-08-03,14,0.0
2020-08-04,14,0.0
2020-08-05,14,0.0
2020-08-06,14,0.0
2020-08-07,14,0.0
2020-08-08,14,0.0
2020-08-09,14,0.0
2020-08-10,14,0.0
2020-08-11,14,0.0
2020-08-12,14,0.0
2020-08-13,14,0.0
2020-08-14,14,0.0
2020-08-15,14,0.0
2020-08-16,14,0.0
2020-08-17,14,0.0
2020-08-18,14,0.0
2020-08-19,14,0.0
2020-08-20,14,0.0
2020-08-21,14,0.0
2020-08-22,14,0.0
2020-08-23,14,0.0
2020-08-24,14,0.0
2020-08-25,14,0.0
2020-08-26,14,0.0
2020-08-27,14,0.0
2020-08-28,14,0.0
2020-08-29,14,0.0
2020-08-30,14,0.0
2020-08-31,14,0.0
2020-09-01,14,0.0
2020-09-02,14,0.0
2020-09-03,14,0.0
2020-09-04,14,0.0
2020-09-05,14,0.0
2020-09-06,14,0.0
2020-09-07,14,0.0
2020-09-08,14,0.0
2020-09-09,14,0.0
2020-09-10,14,0.0
2020-09-11,14,0.0
2020-09-12,14,0.0
2020-09-13,14,0.0
2020-09-14,14,0.0
2020-09-15,14,0.0
2020-09-16,14,0.0
2020-09-17,14,0.0
2020-09-18,14,0.0
2020-09-19,14,0.0
2020-09-20,14,0.0
2020-09-21,14,0.0
2020-09-22,14,0.0
2020-09-23,14,0.0
2020-09-24,14,0.0
2020-09-25,14,0.0
2020-09-26,14,0.0
2020-09-27,14,0.0
2020-09-28,14,0.0
2020-09-29,14,0.0
2020-09-30,14,0.0
2020-10-01,14,0.0
2020-10-02,14,0.0
2020-10-03,14,0.0
2020-10-04,14,0.0
2020-10-05,14,0.0
2020-10-06,14,0.0
2020-10-07,14,0.0
2020-10-08,14,0.0
2020-10-09,14,0.0
2020-10-10,14,0.0
2020-10-11,14,0.0
2020-10-12,14,0.0
2020-10-13,14,0.0
2020-10-14,14,0.0
2020-10-15,14,0.0
2020-10-16,14,0.0
2020-10-17,14,0.0
2020-10-18,14,0.006
2020-10-19,14,0.006
2020-10-20,14,0.012
2020-10-21,14,0.149
2020-10-22,14,0.136
2020-10-23,14,0.138
2020-10-24,14,0.133
2020-10-25,14,0.148
2020-10-26,14,0.091000006
2020-10-27,14,0.08900001
2020-10-28,14,0.096
2020-10-29,14,0.083000004
2020-10-30,14,0.08400001
2020-10-31,14,0.08400001
2020-11-01,14,0.08400001
2020-11-02,14,0.043
2020-11-03,14,0.021000002
2020-11-04,14,0.02
2020-11-05,14,0.011
2020-11-06,14,0.0
2020-11-07,14,0.0
2020-11-08,14,0.0
2020-11-09,14,0.0
2020-11-10,14,0.002
2020-11-11,14,0.001
2020-11-12,14,0.0
2020-11-13,14,0.0
2020-11-14,14,0.006
2020-11-15,14,0.006
2020-11-16,14,0.0
2020-11-17,14,0.0
2020-11-18,14,0.0
2020-11-19,14,0.165
2020-11-20,14,0.24
2020-11-21,14,0.266
2020-11-22,14,0.25
2020-11-23,14,0.236
2020-11-24,14,0.22800002
2020-11-25,14,0.221
2020-11-26,14,0.214
2020-11-27,14,0.21
2020-11-28,14,0.207
2020-11-29,14,0.204
2020-11-30,14,0.201
2020-12-01,14,0.208
2020-12-02,14,0.205
2020-12-03,14,0.21800001
2020-12-04,14,0.256
2020-12-05,14,0.25
2020-12-06,14,0.27899998
2020-12-07,14,0.293
2020-12-08,14,0.291
2020-12-09,14,0.3
2020-12-10,14,0.293
2020-12-11,14,0.286
2020-12-12,14,0.29
2020-12-13,14,0.284
2020-12-14,14,0.287
2020-12-15,14,0.304
2020-12-16,14,0.301
2020-12-17,14,0.29700002
2020-12-18,14,0.311
2020-12-19,14,0.306
2020-12-20,14,0.289
2020-12-21,14,0.28300002
2020-12-22,14,0.278
2020-12-23,14,0.31800002
2020-12-24,14,0.314
2020-12-25,14,0.314
2020-12-26,14,0.311
2020-12-27,14,0.379
2020-12-28,14,0.413
2020-12-29,14,0.409
2020-12-30,14,0.417
2020-12-31,14,0.437
2015-01-01,15,0.123
2015-01-02,15,0.119
2015-01-03,15,0.118
2015-01-04,15,0.117
2015-01-05,15,0.116000004
2015-01-06,15,0.136
2015-01-07,15,0.142
2015-01-08,15,0.143
2015-01-09,15,0.142
2015-01-10,15,0.142
2015-01-11,15,0.205
2015-01-12,15,0.223
2015-01-13,15,0.23300001
2015-01-14,15,0.235
2015-01-15,15,0.23200001
2015-01-16,15,0.254
2015-01-17,15,0.252
2015-01-18,15,0.24800001
2015-01-19,15,0.245
2015-01-20,15,0.245
2015-01-21,15,0.268
2015-01-22,15,0.289
2015-01-23,15,0.28800002
2015-01-24,15,0.285
2015-01-25,15,0.28100002
2015-01-26,15,0.277
2015-01-27,15,0.273
2015-01-28,15,0.27
2015-01-29,15,0.28
2015-01-30,15,0.30200002
2015-01-31,15,0.298
2015-02-01,15,0.296
2015-02-02,15,0.293
2015-02-03,15,0.29
2015-02-04,15,0.287
2015-02-05,15,0.285
2015-02-06,15,0.28300002
2015-02-07,15,0.26700002
2015-02-08,15,0.35600004
2015-02-09,15,0.348
2015-02-10,15,0.31800002
2015-02-11,15,0.298
2015-02-12,15,0.293
2015-02-13,15,0.289
2015-02-14,15,0.286
2015-02-15,15,0.28300002
2015-02-16,15,0.286
2015-02-17,15,0.29700002
2015-02-18,15,0.298
2015-02-19,15,0.269
2015-02-20,15,0.255
2015-02-21,15,0.25300002
2015-02-22,15,0.252
2015-02-23,15,0.272
2015-02-24,15,0.282
2015-02-25,15,0.28800002
2015-02-26,15,0.28800002
2015-02-27,15,0.314
2015-02-28,15,0.312
2015-03-01,15,0.32700002
2015-03-02,15,0.33400002
2015-03-03,15,0.33200002
2015-03-04,15,0.33
2015-03-05,15,0.32799998
2015-03-06,15,0.32600003
2015-03-07,15,0.324
2015-03-08,15,0.287
2015-03-09,15,0.285
2015-03-10,15,0.285
2015-03-11,15,0.28300002
2015-03-12,15,0.282
2015-03-13,15,0.28100002
2015-03-14,15,0.28
2015-03-15,15,0.27899998
2015-03-16,15,0.278
2015-03-17,15,0.278
2015-03-18,15,0.277
2015-03-19,15,0.276
2015-03-20,15,0.296
2015-03-21,15,0.32700002
2015-03-22,15,0.32600003
2015-03-23,15,0.324
2015-03-24,15,0.319
2015-03-25,15,0.31800002
2015-03-26,15,0.317
2015-03-27,15,0.393
2015-03-28,15,0.39100003
2015-03-29,15,0.403
2015-03-30,15,0.402
2015-03-31,15,0.4
2015-04-01,15,0.398
2015-04-02,15,0.39600003
2015-04-03,15,0.39400002
2015-04-04,15,0.39200002
2015-04-05,15,0.39
2015-04-06,15,0.40600002
2015-04-07,15,0.36900002
2015-04-08,15,0.335
2015-04-09,15,0.333
2015-04-10,15,0.293
2015-04-11,15,0.25800002
2015-04-12,15,0.236
2015-04-13,15,0.235
2015-04-14,15,0.234
2015-04-15,15,0.23300001
2015-04-16,15,0.23200001
2015-04-17,15,0.231
2015-04-18,15,0.23
2015-04-19,15,0.223
2015-04-20,15,0.174
2015-04-21,15,0.126
2015-04-22,15,0.08900001
2015-04-23,15,0.067
2015-04-24,15,0.066
2015-04-25,15,0.108
2015-04-26,15,0.13
2015-04-27,15,0.12900001
2015-04-28,15,0.128
2015-04-29,15,0.14400001
2015-04-30,15,0.143
2015-05-01,15,0.18100001
2015-05-02,15,0.186
2015-05-03,15,0.185
2015-05-04,15,0.184
2015-05-05,15,0.192
2015-05-06,15,0.127
2015-05-07,15,0.059
2015-05-08,15,0.026
2015-05-09,15,0.018000001
2015-05-10,15,0.003
2015-05-11,15,0.0
2015-05-12,15,0.0
2015-05-13,15,0.0
2015-05-14,15,0.0
2015-05-15,15,0.0
2015-05-16,15,0.0
2015-05-17,15,0.0
2015-05-18,15,0.0
2015-05-19,15,0.0
2015-05-20,15,0.0
2015-05-21,15,0.0
2015-05-22,15,0.0
2015-05-23,15,0.0
2015-05-24,15,0.0
2015-05-25,15,0.0
2015-05-26,15,0.0
2015-05-27,15,0.0
2015-05-28,15,0.0
2015-05-29,15,0.0
2015-05-30,15,0.0
2015-05-31,15,0.0
2015-06-01,15,0.0
2015-06-02,15,0.0
2015-06-03,15,0.0
2015-06-04,15,0.0
2015-06-05,15,0.0
2015-06-06,15,0.0
2015-06-07,15,0.0
2015-06-08,15,0.0
2015-06-09,15,0.0
2015-06-10,15,0.0
2015-06-11,15,0.0
2015-06-12,15,0.0
2015-06-13,15,0.0
2015-06-14,15,0.0
2015-06-15,15,0.0
2015-06-16,15,0.0
2015-06-17,15,0.0
2015-06-18,15,0.0
2015-06-19,15,0.0
2015-06-20,15,0.0
2015-06-21,15,0.0
2015-06-22,15,0.0
2015-06-23,15,0.0
2015-06-24,15,0.0
2015-06-25,15,0.0
2015-06-26,15,0.0
2015-06-27,15,0.0
2015-06-28,15,0.0
2015-06-29,15,0.0
2015-06-30,15,0.0
2015-07-01,15,0.0
2015-07-02,15,0.0
2015-07-03,15,0.0
2015-07-04,15,0.0
2015-07-05,15,0.0
2015-07-06,15,0.0
2015-07-07,15,0.0
2015-07-08,15,0.0
2015-07-09,15,0.0
2015-07-10,15,0.0
2015-07-11,15,0.0
2015-07-12,15,0.0
2015-07-13,15,0.0
2015-07-14,15,0.0
2015-07-15,15,0.0
2015-07-16,15,0.0
2015-07-17,15,0.0
2015-07-18,15,0.0
2015-07-19,15,0.0
2015-07-20,15,0.0
2015-07-21,15,0.0
2015-07-22,15,0.0
2015-07-23,15,0.0
2015-07-24,15,0.0
2015-07-25,15,0.0
2015-07-26,15,0.0
2015-07-27,15,0.0
2015-07-28,15,0.0
2015-07-29,15,0.0
2015-07-30,15,0.0
2015-07-31,15,0.0
2015-08-01,15,0.0
2015-08-02,15,0.0
2015-08-03,15,0.0
2015-08-04,15,0.0
2015-08-05,15,0.0
2015-08-06,15,0.0
2015-08-07,15,0.0
2015-08-08,15,0.0
2015-08-09,15,0.0
2015-08-10,15,0.0
2015-08-11,15,0.0
2015-08-12,15,0.0
2015-08-13,15,0.0
2015-08-14,15,0.0
2015-08-15,15,0.0
2015-08-16,15,0.0
2015-08-17,15,0.0
